topology,camouflage,seed,n_nodes,n_edges,n_ring_edges,model,explainer,node,precision,recall,f1,random_expectation,lift,n_candidates,n_relevant,k
bipartite,1.0,4,848,1932,96,gcn,gnnexplainer,809,0.375,0.375,0.375,0.10738255033557047,3.4921875,149,16,16
bipartite,1.0,4,848,1932,96,gcn,grad,809,0.1875,0.1875,0.1875,0.10738255033557047,1.74609375,149,16,16
bipartite,1.0,4,848,1932,96,gcn,random,809,0.0625,0.0625,0.0625,0.10738255033557047,0.58203125,149,16,16
bipartite,1.0,4,848,1932,96,gcn,gnnexplainer,839,0.25,0.25,0.25,0.1797752808988764,1.390625,89,16,16
bipartite,1.0,4,848,1932,96,gcn,grad,839,0.25,0.25,0.25,0.1797752808988764,1.390625,89,16,16
bipartite,1.0,4,848,1932,96,gcn,random,839,0.1875,0.1875,0.1875,0.1797752808988764,1.04296875,89,16,16
bipartite,1.0,4,848,1932,96,gcn,gnnexplainer,806,0.25,0.25,0.25,0.10666666666666667,2.34375,150,16,16
bipartite,1.0,4,848,1932,96,gcn,grad,806,0.25,0.25,0.25,0.10666666666666667,2.34375,150,16,16
bipartite,1.0,4,848,1932,96,gcn,random,806,0.0,0.0,0.0,0.10666666666666667,0.0,150,16,16
bipartite,1.0,4,848,1932,96,gcn,gnnexplainer,807,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.08415841584158416,4.89273356401384,202,17,17
bipartite,1.0,4,848,1932,96,gcn,grad,807,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.08415841584158416,2.7958477508650517,202,17,17
bipartite,1.0,4,848,1932,96,gcn,random,807,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.08415841584158416,2.096885813148789,202,17,17
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,843,0.25,0.25,0.25,0.1322314049586777,1.890625,121,16,16
bipartite,1.0,4,848,1932,96,sage,grad,843,0.3125,0.3125,0.3125,0.1322314049586777,2.36328125,121,16,16
bipartite,1.0,4,848,1932,96,sage,random,843,0.125,0.125,0.125,0.1322314049586777,0.9453125,121,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,834,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.1619047619047619,3.269896193771626,105,17,17
bipartite,1.0,4,848,1932,96,sage,grad,834,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.1619047619047619,1.8166089965397925,105,17,17
bipartite,1.0,4,848,1932,96,sage,random,834,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.1619047619047619,1.8166089965397925,105,17,17
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,831,0.3125,0.3125,0.3125,0.125,2.5,128,16,16
bipartite,1.0,4,848,1932,96,sage,grad,831,0.25,0.25,0.25,0.125,2.0,128,16,16
bipartite,1.0,4,848,1932,96,sage,random,831,0.25,0.25,0.25,0.125,2.0,128,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,832,0.5,0.5,0.5,0.17777777777777778,2.8125,90,16,16
bipartite,1.0,4,848,1932,96,sage,grad,832,0.3125,0.3125,0.3125,0.17777777777777778,1.7578125,90,16,16
bipartite,1.0,4,848,1932,96,sage,random,832,0.25,0.25,0.25,0.17777777777777778,1.40625,90,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,814,0.375,0.375,0.375,0.17204301075268819,2.1796875,93,16,16
bipartite,1.0,4,848,1932,96,sage,grad,814,0.25,0.25,0.25,0.17204301075268819,1.4531249999999998,93,16,16
bipartite,1.0,4,848,1932,96,sage,random,814,0.1875,0.1875,0.1875,0.17204301075268819,1.08984375,93,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,812,0.4375,0.4375,0.4375,0.17204301075268819,2.54296875,93,16,16
bipartite,1.0,4,848,1932,96,sage,grad,812,0.25,0.25,0.25,0.17204301075268819,1.4531249999999998,93,16,16
bipartite,1.0,4,848,1932,96,sage,random,812,0.1875,0.1875,0.1875,0.17204301075268819,1.08984375,93,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,820,0.25,0.25,0.25,0.09815950920245399,2.546875,163,16,16
bipartite,1.0,4,848,1932,96,sage,grad,820,0.3125,0.3125,0.3125,0.09815950920245399,3.18359375,163,16,16
bipartite,1.0,4,848,1932,96,sage,random,820,0.0625,0.0625,0.0625,0.09815950920245399,0.63671875,163,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,839,0.3125,0.3125,0.3125,0.1797752808988764,1.73828125,89,16,16
bipartite,1.0,4,848,1932,96,sage,grad,839,0.1875,0.1875,0.1875,0.1797752808988764,1.04296875,89,16,16
bipartite,1.0,4,848,1932,96,sage,random,839,0.1875,0.1875,0.1875,0.1797752808988764,1.04296875,89,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,815,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.06746031746031746,8.719723183391004,252,17,17
bipartite,1.0,4,848,1932,96,sage,grad,815,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.06746031746031746,6.103806228373703,252,17,17
bipartite,1.0,4,848,1932,96,sage,random,815,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.06746031746031746,0.8719723183391004,252,17,17
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,821,0.375,0.375,0.375,0.22857142857142856,1.640625,70,16,16
bipartite,1.0,4,848,1932,96,sage,grad,821,0.25,0.25,0.25,0.22857142857142856,1.09375,70,16,16
bipartite,1.0,4,848,1932,96,sage,random,821,0.25,0.25,0.25,0.22857142857142856,1.09375,70,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,835,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.08717948717948718,4.048442906574395,195,17,17
bipartite,1.0,4,848,1932,96,sage,grad,835,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.08717948717948718,4.72318339100346,195,17,17
bipartite,1.0,4,848,1932,96,sage,random,835,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.08717948717948718,1.3494809688581315,195,17,17
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,833,0.3125,0.3125,0.3125,0.13559322033898305,2.3046875,118,16,16
bipartite,1.0,4,848,1932,96,sage,grad,833,0.3125,0.3125,0.3125,0.13559322033898305,2.3046875,118,16,16
bipartite,1.0,4,848,1932,96,sage,random,833,0.125,0.125,0.125,0.13559322033898305,0.921875,118,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,827,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.08713692946058091,2.1859410430839,241,21,21
bipartite,1.0,4,848,1932,96,sage,grad,827,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08713692946058091,3.8253968253968256,241,21,21
bipartite,1.0,4,848,1932,96,sage,random,827,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08713692946058091,1.6394557823129252,241,21,21
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,813,0.45,0.45,0.45,0.06622516556291391,6.795,302,20,20
bipartite,1.0,4,848,1932,96,sage,grad,813,0.25,0.25,0.25,0.06622516556291391,3.775,302,20,20
bipartite,1.0,4,848,1932,96,sage,random,813,0.0,0.0,0.0,0.06622516556291391,0.0,302,20,20
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,823,0.4375,0.4375,0.4375,0.125,3.5,128,16,16
bipartite,1.0,4,848,1932,96,sage,grad,823,0.3125,0.3125,0.3125,0.125,2.5,128,16,16
bipartite,1.0,4,848,1932,96,sage,random,823,0.3125,0.3125,0.3125,0.125,2.5,128,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,829,0.1875,0.1875,0.1875,0.08743169398907104,2.14453125,183,16,16
bipartite,1.0,4,848,1932,96,sage,grad,829,0.25,0.25,0.25,0.08743169398907104,2.859375,183,16,16
bipartite,1.0,4,848,1932,96,sage,random,829,0.0625,0.0625,0.0625,0.08743169398907104,0.71484375,183,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,811,0.5625,0.5625,0.5625,0.1111111111111111,5.0625,144,16,16
bipartite,1.0,4,848,1932,96,sage,grad,811,0.3125,0.3125,0.3125,0.1111111111111111,2.8125,144,16,16
bipartite,1.0,4,848,1932,96,sage,random,811,0.0625,0.0625,0.0625,0.1111111111111111,0.5625,144,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,809,0.625,0.625,0.625,0.10738255033557047,5.8203125,149,16,16
bipartite,1.0,4,848,1932,96,sage,grad,809,0.3125,0.3125,0.3125,0.10738255033557047,2.91015625,149,16,16
bipartite,1.0,4,848,1932,96,sage,random,809,0.0625,0.0625,0.0625,0.10738255033557047,0.58203125,149,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,810,0.5,0.5,0.5,0.18604651162790697,2.6875,86,16,16
bipartite,1.0,4,848,1932,96,sage,grad,810,0.3125,0.3125,0.3125,0.18604651162790697,1.6796875,86,16,16
bipartite,1.0,4,848,1932,96,sage,random,810,0.1875,0.1875,0.1875,0.18604651162790697,1.0078125,86,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,808,0.5,0.5,0.5,0.1702127659574468,2.9375,94,16,16
bipartite,1.0,4,848,1932,96,sage,grad,808,0.25,0.25,0.25,0.1702127659574468,1.46875,94,16,16
bipartite,1.0,4,848,1932,96,sage,random,808,0.0625,0.0625,0.0625,0.1702127659574468,0.3671875,94,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,840,0.4375,0.4375,0.4375,0.07373271889400922,5.93359375,217,16,16
bipartite,1.0,4,848,1932,96,sage,grad,840,0.375,0.375,0.375,0.07373271889400922,5.0859375,217,16,16
bipartite,1.0,4,848,1932,96,sage,random,840,0.125,0.125,0.125,0.07373271889400922,1.6953125,217,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,804,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.10909090909090909,1.0185185185185186,165,18,18
bipartite,1.0,4,848,1932,96,sage,grad,804,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.10909090909090909,2.5462962962962967,165,18,18
bipartite,1.0,4,848,1932,96,sage,random,804,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.10909090909090909,0.5092592592592593,165,18,18
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,803,0.375,0.375,0.375,0.21333333333333335,1.7578124999999998,75,16,16
bipartite,1.0,4,848,1932,96,sage,grad,803,0.1875,0.1875,0.1875,0.21333333333333335,0.8789062499999999,75,16,16
bipartite,1.0,4,848,1932,96,sage,random,803,0.0,0.0,0.0,0.21333333333333335,0.0,75,16,16
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,818,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07792207792207792,4.277777777777778,231,18,18
bipartite,1.0,4,848,1932,96,sage,grad,818,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07792207792207792,4.277777777777778,231,18,18
bipartite,1.0,4,848,1932,96,sage,random,818,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.07792207792207792,0.7129629629629629,231,18,18
bipartite,1.0,4,848,1932,96,sage,gnnexplainer,846,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09278350515463918,3.592592592592592,194,18,18
bipartite,1.0,4,848,1932,96,sage,grad,846,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.09278350515463918,4.1913580246913575,194,18,18
bipartite,1.0,4,848,1932,96,sage,random,846,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.09278350515463918,0.5987654320987654,194,18,18
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,834,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.10059171597633136,2.339100346020761,169,17,17
bipartite,2.0,0,848,2124,96,gcn,grad,834,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.10059171597633136,1.754325259515571,169,17,17
bipartite,2.0,0,848,2124,96,gcn,random,834,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.10059171597633136,0.5847750865051903,169,17,17
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,814,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.09230769230769231,3.009259259259259,195,18,18
bipartite,2.0,0,848,2124,96,gcn,grad,814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.09230769230769231,1.2037037037037035,195,18,18
bipartite,2.0,0,848,2124,96,gcn,random,814,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.09230769230769231,0.6018518518518517,195,18,18
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,809,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08387096774193549,1.834319526627219,310,26,26
bipartite,2.0,0,848,2124,96,gcn,grad,809,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.08387096774193549,0.9171597633136095,310,26,26
bipartite,2.0,0,848,2124,96,gcn,random,809,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.08387096774193549,1.834319526627219,310,26,26
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,812,0.125,0.125,0.125,0.06299212598425197,1.984375,254,16,16
bipartite,2.0,0,848,2124,96,gcn,grad,812,0.0625,0.0625,0.0625,0.06299212598425197,0.9921875,254,16,16
bipartite,2.0,0,848,2124,96,gcn,random,812,0.0,0.0,0.0,0.06299212598425197,0.0,254,16,16
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,804,0.25,0.25,0.25,0.08205128205128205,3.046875,195,16,16
bipartite,2.0,0,848,2124,96,gcn,grad,804,0.1875,0.1875,0.1875,0.08205128205128205,2.28515625,195,16,16
bipartite,2.0,0,848,2124,96,gcn,random,804,0.0,0.0,0.0,0.08205128205128205,0.0,195,16,16
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,806,0.15,0.15,0.15,0.09090909090909091,1.65,220,20,20
bipartite,2.0,0,848,2124,96,gcn,grad,806,0.1,0.1,0.10000000000000002,0.09090909090909091,1.1,220,20,20
bipartite,2.0,0,848,2124,96,gcn,random,806,0.0,0.0,0.0,0.09090909090909091,0.0,220,20,20
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,807,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.09163346613545817,0.9489603024574669,251,23,23
bipartite,2.0,0,848,2124,96,gcn,grad,807,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.09163346613545817,1.8979206049149338,251,23,23
bipartite,2.0,0,848,2124,96,gcn,random,807,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.09163346613545817,0.9489603024574669,251,23,23
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,811,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.08370044052863436,1.257617728531856,227,19,19
bipartite,2.0,0,848,2124,96,gcn,grad,811,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.08370044052863436,1.257617728531856,227,19,19
bipartite,2.0,0,848,2124,96,gcn,random,811,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.08370044052863436,0.628808864265928,227,19,19
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,828,0.25,0.25,0.25,0.08032128514056225,3.1125,249,20,20
bipartite,2.0,0,848,2124,96,gcn,grad,828,0.15,0.15,0.15,0.08032128514056225,1.8675,249,20,20
bipartite,2.0,0,848,2124,96,gcn,random,828,0.05,0.05,0.05000000000000001,0.08032128514056225,0.6225,249,20,20
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,803,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08171206225680934,1.748299319727891,257,21,21
bipartite,2.0,0,848,2124,96,gcn,grad,803,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08171206225680934,1.748299319727891,257,21,21
bipartite,2.0,0,848,2124,96,gcn,random,803,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.08171206225680934,0.582766439909297,257,21,21
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,842,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.07602339181286549,2.5295857988165684,342,26,26
bipartite,2.0,0,848,2124,96,gcn,grad,842,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07602339181286549,1.0118343195266273,342,26,26
bipartite,2.0,0,848,2124,96,gcn,random,842,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07602339181286549,1.0118343195266273,342,26,26
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,819,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.06443914081145585,2.2990397805212615,419,27,27
bipartite,2.0,0,848,2124,96,gcn,grad,819,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.06443914081145585,1.7242798353909463,419,27,27
bipartite,2.0,0,848,2124,96,gcn,random,819,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.06443914081145585,0.5747599451303154,419,27,27
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,801,0.2,0.2,0.20000000000000004,0.09345794392523364,2.14,214,20,20
bipartite,2.0,0,848,2124,96,gcn,grad,801,0.15,0.15,0.15,0.09345794392523364,1.605,214,20,20
bipartite,2.0,0,848,2124,96,gcn,random,801,0.15,0.15,0.15,0.09345794392523364,1.605,214,20,20
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,838,0.25,0.25,0.25,0.08333333333333333,3.0,240,20,20
bipartite,2.0,0,848,2124,96,gcn,grad,838,0.15,0.15,0.15,0.08333333333333333,1.8,240,20,20
bipartite,2.0,0,848,2124,96,gcn,random,838,0.15,0.15,0.15,0.08333333333333333,1.8,240,20,20
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,846,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.07636363636363637,2.4943310657596367,275,21,21
bipartite,2.0,0,848,2124,96,gcn,grad,846,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07636363636363637,1.8707482993197277,275,21,21
bipartite,2.0,0,848,2124,96,gcn,random,846,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.07636363636363637,1.2471655328798184,275,21,21
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,829,0.25,0.25,0.25,0.049079754601226995,5.09375,326,16,16
bipartite,2.0,0,848,2124,96,gcn,grad,829,0.1875,0.1875,0.1875,0.049079754601226995,3.8203125,326,16,16
bipartite,2.0,0,848,2124,96,gcn,random,829,0.0625,0.0625,0.0625,0.049079754601226995,1.2734375,326,16,16
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,817,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10837438423645321,0.8388429752066116,203,22,22
bipartite,2.0,0,848,2124,96,gcn,grad,817,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.10837438423645321,1.258264462809917,203,22,22
bipartite,2.0,0,848,2124,96,gcn,random,817,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.10837438423645321,1.258264462809917,203,22,22
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,841,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.10734463276836158,1.9612188365650969,177,19,19
bipartite,2.0,0,848,2124,96,gcn,grad,841,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10734463276836158,1.4709141274238227,177,19,19
bipartite,2.0,0,848,2124,96,gcn,random,841,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10734463276836158,0.4903047091412742,177,19,19
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,816,0.125,0.125,0.125,0.0851063829787234,1.46875,188,16,16
bipartite,2.0,0,848,2124,96,gcn,grad,816,0.125,0.125,0.125,0.0851063829787234,1.46875,188,16,16
bipartite,2.0,0,848,2124,96,gcn,random,816,0.125,0.125,0.125,0.0851063829787234,1.46875,188,16,16
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,831,0.1,0.1,0.10000000000000002,0.09345794392523364,1.07,214,20,20
bipartite,2.0,0,848,2124,96,gcn,grad,831,0.15,0.15,0.15,0.09345794392523364,1.605,214,20,20
bipartite,2.0,0,848,2124,96,gcn,random,831,0.05,0.05,0.05000000000000001,0.09345794392523364,0.535,214,20,20
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,833,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.06515580736543909,4.0037807183364835,353,23,23
bipartite,2.0,0,848,2124,96,gcn,grad,833,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.06515580736543909,2.669187145557656,353,23,23
bipartite,2.0,0,848,2124,96,gcn,random,833,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06515580736543909,0.667296786389414,353,23,23
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,823,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.08058608058608059,2.256198347107438,273,22,22
bipartite,2.0,0,848,2124,96,gcn,grad,823,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.08058608058608059,0.5640495867768595,273,22,22
bipartite,2.0,0,848,2124,96,gcn,random,823,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.08058608058608059,1.128099173553719,273,22,22
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,836,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0972972972972973,2.8549382716049383,185,18,18
bipartite,2.0,0,848,2124,96,gcn,grad,836,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0972972972972973,1.7129629629629628,185,18,18
bipartite,2.0,0,848,2124,96,gcn,random,836,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0972972972972973,0.5709876543209876,185,18,18
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,845,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.06854838709677419,4.290657439446368,248,17,17
bipartite,2.0,0,848,2124,96,gcn,grad,845,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.06854838709677419,3.4325259515570936,248,17,17
bipartite,2.0,0,848,2124,96,gcn,random,845,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.06854838709677419,1.7162629757785468,248,17,17
bipartite,2.0,0,848,2124,96,gcn,gnnexplainer,832,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.062111801242236024,2.1466666666666665,483,30,30
bipartite,2.0,0,848,2124,96,gcn,grad,832,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.062111801242236024,2.683333333333333,483,30,30
bipartite,2.0,0,848,2124,96,gcn,random,832,0.1,0.1,0.10000000000000002,0.062111801242236024,1.61,483,30,30
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,834,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.10059171597633136,3.508650519031142,169,17,17
bipartite,2.0,0,848,2124,96,sage,grad,834,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.10059171597633136,2.339100346020761,169,17,17
bipartite,2.0,0,848,2124,96,sage,random,834,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.10059171597633136,0.5847750865051903,169,17,17
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,816,0.25,0.25,0.25,0.0851063829787234,2.9375,188,16,16
bipartite,2.0,0,848,2124,96,sage,grad,816,0.1875,0.1875,0.1875,0.0851063829787234,2.203125,188,16,16
bipartite,2.0,0,848,2124,96,sage,random,816,0.125,0.125,0.125,0.0851063829787234,1.46875,188,16,16
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,812,0.1875,0.1875,0.1875,0.06299212598425197,2.9765625,254,16,16
bipartite,2.0,0,848,2124,96,sage,grad,812,0.1875,0.1875,0.1875,0.06299212598425197,2.9765625,254,16,16
bipartite,2.0,0,848,2124,96,sage,random,812,0.0,0.0,0.0,0.06299212598425197,0.0,254,16,16
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,815,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.09883720930232558,2.3806228373702423,172,17,17
bipartite,2.0,0,848,2124,96,sage,grad,815,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.09883720930232558,2.3806228373702423,172,17,17
bipartite,2.0,0,848,2124,96,sage,random,815,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.09883720930232558,0.5951557093425606,172,17,17
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,806,0.35,0.35,0.35,0.09090909090909091,3.8499999999999996,220,20,20
bipartite,2.0,0,848,2124,96,sage,grad,806,0.2,0.2,0.20000000000000004,0.09090909090909091,2.2,220,20,20
bipartite,2.0,0,848,2124,96,sage,random,806,0.0,0.0,0.0,0.09090909090909091,0.0,220,20,20
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,807,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.09163346613545817,1.8979206049149338,251,23,23
bipartite,2.0,0,848,2124,96,sage,grad,807,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.09163346613545817,1.4234404536862002,251,23,23
bipartite,2.0,0,848,2124,96,sage,random,807,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.09163346613545817,0.9489603024574669,251,23,23
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,811,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.08370044052863436,2.515235457063712,227,19,19
bipartite,2.0,0,848,2124,96,sage,grad,811,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.08370044052863436,2.515235457063712,227,19,19
bipartite,2.0,0,848,2124,96,sage,random,811,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.08370044052863436,0.628808864265928,227,19,19
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09230769230769231,2.407407407407407,195,18,18
bipartite,2.0,0,848,2124,96,sage,grad,814,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.09230769230769231,2.407407407407407,195,18,18
bipartite,2.0,0,848,2124,96,sage,random,814,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.09230769230769231,0.6018518518518517,195,18,18
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,822,0.25,0.25,0.25,0.10596026490066225,2.359375,151,16,16
bipartite,2.0,0,848,2124,96,sage,grad,822,0.1875,0.1875,0.1875,0.10596026490066225,1.76953125,151,16,16
bipartite,2.0,0,848,2124,96,sage,random,822,0.125,0.125,0.125,0.10596026490066225,1.1796875,151,16,16
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,840,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.07692307692307693,2.3636363636363638,286,22,22
bipartite,2.0,0,848,2124,96,sage,grad,840,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.07692307692307693,2.954545454545454,286,22,22
bipartite,2.0,0,848,2124,96,sage,random,840,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.07692307692307693,1.1818181818181819,286,22,22
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,844,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0989010989010989,1.6851851851851851,182,18,18
bipartite,2.0,0,848,2124,96,sage,grad,844,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0989010989010989,2.2469135802469133,182,18,18
bipartite,2.0,0,848,2124,96,sage,random,844,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0989010989010989,0.5617283950617283,182,18,18
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,801,0.2,0.2,0.20000000000000004,0.09345794392523364,2.14,214,20,20
bipartite,2.0,0,848,2124,96,sage,grad,801,0.25,0.25,0.25,0.09345794392523364,2.6750000000000003,214,20,20
bipartite,2.0,0,848,2124,96,sage,random,801,0.15,0.15,0.15,0.09345794392523364,1.605,214,20,20
bipartite,2.0,0,848,2124,96,sage,gnnexplainer,831,0.15,0.15,0.15,0.09345794392523364,1.605,214,20,20
bipartite,2.0,0,848,2124,96,sage,grad,831,0.25,0.25,0.25,0.09345794392523364,2.6750000000000003,214,20,20
bipartite,2.0,0,848,2124,96,sage,random,831,0.05,0.05,0.05000000000000001,0.09345794392523364,0.535,214,20,20
